Code,Label
38827001,Congenital fusion of spine
271574003,Congenital partial fusion of spine
205436005,Congenital partial fusion of spine - balanced
205438006,Congenital partial fusion of spine with hemivertebra - balanced
205439003,Congenital partial fusion of spine with hemivertebra - unbalanced
205437001,Congenital partial fusion of spine - unbalanced
254039006,Congenital lumbosacral fusion
205435009,Congenital complete fusion of spine
5601008,Klippel-Feil sequence
89497006,Persistent human tail
92998007,Congenital anomaly of caudal vertebra
15843004,Congenital absence of vertebra
7727004,Acephalorhachia
91917000,Congenital absence of thoracic vertebra
91916009,Congenital absence of centrum of thoracic vertebra
91915008,Congenital absence of arch of thoracic vertebra
7603007,Platyspondylia
68359008,Congenital hemivertebra
95304000,Thoracic hemivertebra
205429009,Thoracic hemivertebra- balanced
205430004,Thoracic hemivertebra - unbalanced
93027004,Congenital anomaly of thoracic vertebra
92839002,Congenital abnormal fusion of arch of thoracic vertebra
92500004,Bipartite ossification of centrum of thoracic vertebra
93360009,Congenital malposition of thoracic vertebra
93383007,Congenital misalignment of centrum of thoracic vertebra
93310003,Congenital malposition of arch of thoracic vertebra
93382002,Congenital misalignment of arch of thoracic vertebra
93576004,Incomplete ossification of centrum of thoracic vertebra
92852007,Congenital abnormal fusion of centrum of thoracic vertebra
92847002,Congenital abnormal fusion of centrum cartilage of thoracic vertebra
93622009,Lack of ossification of arch of thoracic vertebra
92492004,Cleft cartilaginous centrum of thoracic vertebra
93483008,Hemicentric thoracic centrum
93632002,Lack of ossification of centrum of thoracic vertebra
93567006,Incomplete ossification of arch of thoracic vertebra
92893004,Congenital abnormal shape of arch of thoracic vertebra
93440002,Dumbbell ossification of centrum of thoracic vertebra
93444006,Dumbbell-shaped cartilaginous centrum of thoracic vertebra
95292005,Supernumerary centrum of thoracic vertebra
92903007,Congenital abnormal shape of centrum of thoracic vertebra
81042008,Congenital anomaly of spinal cord
204081007,Spinal cord hypoplasia
253188000,Abnormality of canalization and retrogressive differentiation
67254002,Sirenoform monster
253191000,Mermaid sirenomelia
253125000,Spinal hamartoma
8301004,Caudal dysplasia sequence
253189008,Sacral dysgenesis
253192007,Fibrolipoma of filum terminale
360530005,Myeloschisis
39150004,Congenital anomaly of spinal meninges
65144005,Congenital spinal meningocele
71178008,Congenital spinal hydromeningocele
95478002,Congenital sacral meningocele
5842009,Spinal cord dysplasia
371076006,Congenital syringomyelia
73331006,Hemimyelia
29956001,Myelatelia
445308004,Split cord malformation
49351009,Diastematomyelia
26568002,Faun tail syndrome
360527003,Diplomyelia
78784005,Amyelia
45762001,Atelomyelia
11197005,Hydromyelia
74740003,Hydrorhachis
205043005,Congenital deformity of spine
254038003,Congenital absence of spine
254029000,Congenital postural curvature of spine
24897005,Congenital postural lordosis
20944008,Congenital postural scoliosis
261482004,Spinal arteriovenous malformation
277301002,Ruptured spinal arteriovenous malformation
8370004,Aneurysm of spinal artery
233993008,Anterior spinal artery dissection
450363003,Hemorrhage into subarachnoid space of spine
262719002,Traumatic spinal subarachnoid hemorrhage
111232005,Traumatic spondylopathy
699699005,Disorder of vertebral column
35984006,Tuberculosis of vertebral column
203263006,Tuberculosis of cervical spine
203264000,Tuberculosis of thoracic spine
203265004,Tuberculosis of lumbar spine
203266003,Tuberculosis of sacrum/coccyx
446926000,Tuberculous abscess of sacrum
240219003,Spinal claudication
240221008,Spondylolysis
245867000,Acquired spondylolysis
36655007,Complete ankylosis of the spine
445018004,Spondylolysis of cervical spine
416981004,Retrolisthesis
307211004,Nonunion of spinal fusion
113351000119107,Enostosis of vertebra
203978005,Spinal meningocele
203980004,Cervical spinal meningocele
203982007,Lumbar spinal meningocele
203981000,Thoracic spinal meningocele
213102002,Loosening of spinal fixation device
405772002,Congenital kyphoscoliosis
82058009,Myelocele
203991006,Thoracic myelocele
38116000,Hydromyelocele
203975008,Thoracic hydromyelocele
203976009,Lumbar hydromyelocele
203974007,Cervical hydromyelocele
253115005,Hydromyelocele with hydrocephalus
203992004,Lumbar myelocele
414667000,Meningomyelocele
203987001,Lumbar meningomyelocele
17771000119103,Low lumbar myelomeningocele
17761000119109,High lumbar myelomeningocele
444860006,Meningomyelocele of lumbosacral spine
4061000119104,Myelomeningocele without hydrocephalus
203986005,Thoracic meningomyelocele
203985009,Cervical meningomyelocele
81526008,Hydromeningomyelocele
203990007,Cervical myelocele
445063003,Chronic osteomyelitis of vertebra
203193005,Chronic osteomyelitis-cervical spine
203194004,Chronic osteomyelitis-thoracic spine
203195003,Chronic osteomyelitis-lumbar spine
213124002,Infected spinal fixation device
254125009,Axial osteosclerosis
254126005,Osteomesopycnosis
129139009,Disorder of lumbar spine
298591003,Scoliosis of lumbar spine
427518000,Synovial cyst of lumbar spine
202818006,Lumbar spine ankylosis
87823004,Ankylosis of lumbosacral joint
29574001,Schmorl's nodes of lumbar region
298159005,Lumbar facet joint effusion
239880009,Lumbar spondylosis
203258007,Periostitis without osteomyelitis-lumbar spine
202824000,Lumbar spine instability
38253002,Instability of lumbosacral joint
307138004,Spondylolisthesis L5/S1 level
427681009,Synovial cyst of sacrum
53083009,Calcification of intervertebral cartilage AND/OR disc of lumbar region
67437007,Lumbar spondylosis with myelopathy
312662008,Late effect of fracture of lumbar vertebra
203329006,Paget's disease-lumbar spine
203200007,Brodie's abscess of lumbar spine
203219002,Infection of lumbar spine
423064000,Infection of soft tissue of lumbar spine
203298009,Subacute osteomyelitis of lumbar spine
443700006,Disorder of lumbar disc
202753007,Annular tear of lumbar disc
274137005,Lumbar disc lesion
202708005,Prolapsed lumbar intervertebral disc
202735001,Lumbar disc prolapse with radiculopathy
202731005,Lumbar disc prolapse with myelopathy
202736000,Lumbar disc prolapse with cauda equina compression
311804006,Prolapsed lumbar intervertebral disc with sciatica
20021007,Displacement of lumbar intervertebral disc without myelopathy
202752002,Lumbar discitis
26538006,Degeneration of lumbar intervertebral disc
91240008,Degeneration of thoracolumbar intervertebral disc
46960006,Lumbago-sciatica due to displacement of lumbar intervertebral disc
202755000,Calcification of lumbar disc
608829007,Internal disc disruption
202719008,Lumbar disc disorder with myelopathy
212454006,Traumatic rupture of lumbar intervertebral disc
23882000,Neuritis AND/OR radiculitis due to rupture of lumbar intervertebral disc
202754001,Resorption of lumbar disc
34139004,Intervertebral disc disorder of lumbar region with myelopathy
699302001,Lumbar arthritis
428671008,Arthropathy of lumbar facet joint
203438009,Vertebral osteoporosis
448232005,Hemangioma of vertebral column
371000119109,Stenosis of intervertebral foramina
203714006,Osseous and subluxation stenosis of intervertebral foramina
203715007,Connective tissue and disc stenosis of intervertebral foramina
281459007,Bending of spinal fixation device
426546008,Disorder of sacrococcygeal spine
202809009,Hypermobility of coccyx
274152003,Spondylolisthesis
13236000,Congenital spondylolisthesis
425871007,Congenital spondylolisthesis of cervical vertebra
203681002,Acquired spondylolisthesis
203683004,Isthmic spondylolisthesis
203682009,Dysplastic spondylolisthesis
4046000,Degenerative spondylolisthesis
203685006,Pedicular spondylolisthesis
240222001,Spondyloptosis
309745002,Osteoporosis localized to spine
128049000,Disorder of cervical spine
187989003,Malignant neoplasm soft tissues of cervical spine
253122002,Meningocele - cranial
425878001,Cervical disc disorder
69195002,Degeneration of cervical intervertebral disc
43132002,Degeneration of cervicothoracic intervertebral disc
202745004,Annular tear of cervical disc
202746003,Resorption of cervical disc
212455007,Traumatic rupture of cervical intervertebral disc
202747007,Calcification of cervical disc
445332006,Displacement of cervical intervertebral disc
240215009,Prolapsed cervical intervertebral disc
202729001,Cervical disc prolapse with myelopathy
202733008,Cervical disc prolapse with radiculopathy
60490008,Brachial neuritis AND/OR radiculitis due to displacement of cervical intervertebral disc
43898003,Brachial neuritis AND/OR radiculitis due to rupture of cervical intervertebral disc
267974002,Prolapsed cervical intervertebral disc without myelopathy
75467001,Intervertebral disc disorder of cervical region with myelopathy
202717005,Cervical disc disorder with myelopathy
202757008,Cervical disc disorder with radiculopathy
202744000,Cervical discitis
202768008,Rheumatic torticollis
202821008,Cervical spine instability
202820009,Atlantoaxial instability
202819003,Atlanto-occipital instability
268150002,Meningocele - cerebral
270476009,Wry neck/torticollis
40582001,Calcification of intervertebral cartilage AND/OR disc of cervical region
111234006,Cervical syndrome
310421000119106,Infantile idiopathic scoliosis of cervical spine
312660000,Late effect of fracture of cervical vertebra
2438005,Iniencephaly
203928008,Iniencephaly - open
203927003,Iniencephaly - closed
298396009,Deformity of cervical vertebra
202814008,Cervical spine ankylosis
202813002,Atlantoaxial ankylosis
65260001,Cervical spondylosis with myelopathy
202662004,Two-level cervical spondylosis with myelopathy
202661006,Single-level cervical spondylosis with myelopathy
202663009,Multiple-level cervical spondylosis with myelopathy
202683005,Cervical spondylosis with radiculopathy
202684004,Single-level cervical spondylosis with radiculopathy
202685003,Two-level cervical spondylosis with radiculopathy
202686002,Multiple-level cervical spondylosis with radiculopathy
202812007,Atlanto-occipital ankylosis
387800004,Cervical spondylosis
267970006,Cervical spondylosis without myelopathy
202657000,Single-level cervical spondylosis without myelopathy
202658005,Two-level cervical spondylosis without myelopathy
202659002,Multiple-level cervical spondylosis without myelopathy
202687006,Cervical spondylosis with vascular compression
